BlockNumber,BlobLengths
19833789,0
19833790,6
19833791,"1, 1, 1, 1, 1, 1"
19833792,0
19833793,0
19833794,"1, 1, 1"
19833795,6
19833796,0
19833797,0
19833798,0
19833799,"1, 1, 1, 1"
19833800,6
19833801,0
19833802,6
19833803,"1, 1, 1, 1, 1"
19833804,6
19833805,0
19833806,0
19833807,"1, 1, 1"
19833808,6
19833809,0
19833810,"2, 1, 1"
19833811,0
19833812,0
19833813,0
19833814,6
19833815,1
19833816,0
19833817,0
19833818,"1, 1, 1, 1, 1, 1"
19833819,6
19833820,0
19833821,0
19833822,"1, 1"
19833823,0
19833824,0
19833825,6
19833826,0
19833827,0
19833828,6
19833829,"1, 1, 1, 1"
19833830,0
19833831,0
19833832,0
19833833,6
19833834,0
19833835,0
19833836,0
19833837,"1, 2, 1, 1, 1"
19833838,6
19833839,6
19833840,0
19833841,0
19833842,"1, 1, 1"
19833843,0
19833844,0
19833845,6
19833846,0
19833847,0
19833848,6
19833849,"1, 1, 1, 1, 1, 1"
19833850,0
19833851,6
19833852,0
19833853,1
19833854,1
19833855,0
19833856,0
19833857,6
19833858,"1, 1, 1"
19833859,0
19833860,1
19833861,0
19833862,0
19833863,1
19833864,0
19833865,1
19833866,0
19833867,0
19833868,0
19833869,1
19833870,6
19833871,6
19833872,2
19833873,0
19833874,6
19833875,0
19833876,0
19833877,"1, 1, 1, 1, 1"
19833878,0
19833879,6
19833880,0
19833881,0
19833882,"1, 1, 1, 1"
19833883,0
19833884,6
19833885,"1, 1"
19833886,0
19833887,0
19833888,0
19833889,6
19833890,0
19833891,0
19833892,6
19833893,"1, 1, 1, 1"
19833894,1
19833895,0
19833896,0
19833897,"1, 1, 1"
19833898,0
19833899,2
19833900,1
19833901,0
19833902,6
19833903,0
19833904,0
19833905,6
19833906,1
19833907,6
19833908,"1, 1, 1"
19833909,0
19833910,0
19833911,"1, 1"
19833912,1
19833913,0
19833914,6
19833915,0
19833916,0
19833917,1
19833918,0
19833919,"1, 1, 1"
19833920,0
19833921,0
19833922,0
19833923,"1, 1, 1"
19833924,6
19833925,0
19833926,6
19833927,6
19833928,0
19833929,"2, 1"
19833930,"1, 1"
19833931,0
19833932,0
19833933,6
19833934,6
19833935,"1, 1, 1"
19833936,"1, 1"
19833937,0
19833938,0
19833939,6
19833940,"1, 1"
19833941,0
19833942,1
19833943,0
19833944,6
19833945,0
19833946,1
19833947,0
19833948,"1, 1"
19833949,6
19833950,0
19833951,6
19833952,0
19833953,0
19833954,"1, 1, 1"
19833955,0
19833956,0
19833957,0
19833958,0
19833959,6
19833960,"1, 1, 1, 1"
19833961,6
19833962,6
19833963,0
19833964,1
19833965,1
19833966,0
19833967,"2, 1, 1"
19833968,6
19833969,0
19833970,1
19833971,0
19833972,0
19833973,6
19833974,0
19833975,"1, 1, 1"
19833976,1
19833977,6
19833978,0
19833979,0
19833980,0
19833981,"1, 1"
19833982,0
19833983,0
19833984,0
19833985,6
19833986,0
19833987,0
19833988,6
19833989,"1, 1, 1, 1, 1, 1"
19833990,0
19833991,1
19833992,1
19833993,0
19833994,0
19833995,0
19833996,1
19833997,6
19833998,6
19833999,"2, 1, 1, 1"
19834000,1
19834001,0
19834002,1
19834003,0
19834004,0
19834005,0
19834006,0
19834007,6
19834008,0
19834009,6
19834010,0
19834011,0
19834012,6
19834013,"1, 1, 1, 1, 1, 1"
19834014,0
19834015,0
19834016,0
19834017,1
19834018,1
19834019,1
19834020,1
19834021,0
19834022,0
19834023,6
19834024,0
19834025,6
19834026,1
19834027,0
19834028,6
19834029,"1, 1"
19834030,"1, 1, 1"
19834031,0
19834032,1
19834033,2
19834034,0
19834035,6
19834036,0
19834037,"1, 1"
19834038,0
19834039,0
19834040,0
19834041,6
19834042,0
19834043,0
19834044,0
19834045,0
19834046,0
19834047,"1, 1, 1, 1, 1"
19834048,6
19834049,0
19834050,0
19834051,6
19834052,0
19834053,"1, 1, 1"
19834054,1
19834055,0
19834056,6
19834057,0
19834058,0
19834059,0
19834060,6
19834061,1
19834062,0
19834063,"1, 1"
19834064,0
19834065,"1, 2, 1, 1"
19834066,0
19834067,0
19834068,0
19834069,0
19834070,0
19834071,0
19834072,0
19834073,"1, 1"
19834074,6
19834075,6
19834076,0
19834077,6
19834078,1
19834079,"1, 1, 1, 1, 1, 1"
19834080,0
19834081,1
19834082,0
19834083,0
19834084,6
19834085,0
19834086,6
19834087,0
19834088,6
19834089,0
19834090,"1, 1, 1"
19834091,0
19834092,0
19834093,0
19834094,0
19834095,0
19834096,0
19834097,0
19834098,6
19834099,0
19834100,6
19834101,"1, 2, 1, 1, 1"
19834102,0
19834103,6
19834104,1
19834105,0
19834106,"1, 1, 1"
19834107,6
19834108,6
19834109,1
19834110,1
19834111,0
19834112,0
19834113,0
19834114,0
19834115,0
19834116,"1, 1, 1, 1"
19834117,1
19834118,0
19834119,0
19834120,6
19834121,0
19834122,6
19834123,"1, 1, 1"
19834124,1
19834125,1
19834126,1
19834127,6
19834128,1
19834129,0
19834130,0
19834131,6
19834132,0
19834133,6
19834134,0
19834135,0
19834136,1
19834137,0
19834138,0
19834139,0
19834140,0
19834141,0
19834142,6
19834143,2
19834144,6
19834145,0
19834146,6
19834147,0
19834148,0
19834149,0
19834150,0
19834151,"1, 1, 1, 1, 1, 1"
19834152,1
19834153,0
19834154,6
19834155,0
19834156,6
19834157,"1, 1, 1, 1, 1, 1"
19834158,0
19834159,0
19834160,1
19834161,1
19834162,0
19834163,0
19834164,0
19834165,6
19834166,0
19834167,0
19834168,0
19834169,6
19834170,"1, 1, 1, 1, 1"
19834171,0
19834172,0
19834173,"2, 1"
19834174,6
19834175,0
19834176,"1, 1"
19834177,0
19834178,0
19834179,1
19834180,6
19834181,0
19834182,"1, 1"
19834183,0
19834184,0
19834185,0
19834186,"1, 1, 1"
19834187,6
19834188,6
19834189,0
19834190,6
19834191,"1, 1, 1"
19834192,1
19834193,1
19834194,0
19834195,0
19834196,1
19834197,0
19834198,0
19834199,1
19834200,6
19834201,6
19834202,0
19834203,1
19834204,0
19834205,6
19834206,"2, 1, 1, 1, 1"
19834207,1
19834208,0
19834209,1
19834210,0
19834211,0
19834212,0
19834213,6
19834214,6
19834215,"1, 1"
19834216,0
19834217,"1, 1"
19834218,0
19834219,6
19834220,"1, 1"
19834221,1
19834222,0
19834223,0
19834224,6
19834225,6
19834226,0
19834227,1
19834228,"1, 1"
19834229,6
19834230,0
19834231,0
19834232,1
19834233,0
19834234,0
19834235,0
19834236,6
19834237,0
19834238,"1, 1"
19834239,6
19834240,"1, 1, 1, 1"
19834241,1
19834242,0
19834243,1
19834244,0
19834245,0
19834246,"2, 1"
19834247,0
19834248,6
19834249,0
19834250,0
19834251,0
19834252,0
19834253,0
19834254,6
19834255,0
19834256,"1, 1"
19834257,6
19834258,0
19834259,0
19834260,6
19834261,0
19834262,0
19834263,0
19834264,"1, 1, 1, 1, 1, 1"
19834265,6
19834266,6
19834267,0
19834268,0
19834269,6
19834270,"1, 1, 1, 1, 1, 1"
19834271,0
19834272,"1, 1"
19834273,1
19834274,0
19834275,1
19834276,0
19834277,2
19834278,6
19834279,0
19834280,6
19834281,"1, 1, 1, 1"
19834282,6
19834283,0
19834284,1
19834285,0
19834286,0
19834287,6
19834288,6
19834289,"1, 1, 1, 1"
19834290,0
19834291,0
19834292,0
19834293,1
19834294,1
19834295,1
19834296,6
19834297,0
19834298,0
19834299,"1, 1, 1"
19834300,6
19834301,0
19834302,0
19834303,6
19834304,0
19834305,"1, 1, 1"
19834306,0
19834307,0
19834308,0
19834309,0
19834310,6
19834311,"1, 2, 1, 1, 1"
19834312,0
19834313,6
19834314,0
19834315,1
19834316,"1, 1"
19834317,0
19834318,6
19834319,0
19834320,0
19834321,"1, 1"
19834322,1
19834323,0
19834324,0
19834325,0
19834326,0
19834327,6
19834328,6
19834329,"1, 1"
19834330,6
19834331,0
19834332,0
19834333,0
19834334,0
19834335,0
19834336,0
19834337,1
19834338,0
19834339,0
19834340,6
19834341,"1, 1, 1, 1, 1, 1"
19834342,0
19834343,0
19834344,6
19834345,0
19834346,6
19834347,"1, 2, 1, 1, 1"
19834348,"1, 1, 1, 1"
19834349,6
19834350,6
19834351,1
19834352,1
19834353,0
19834354,0
19834355,1
19834356,0
19834357,0
19834358,0
19834359,6
19834360,6
19834361,0
19834362,0
19834363,6
19834364,0
19834365,0
19834366,1
19834367,1
19834368,6
19834369,0
19834370,1
19834371,0
19834372,0
19834373,"1, 1, 1, 1, 1, 1"
19834374,0
19834375,0
19834376,0
19834377,0
19834378,6
19834379,6
19834380,0
19834381,0
19834382,0
19834383,"2, 1, 1, 1, 1"
19834384,6
19834385,"1, 1, 1, 1, 1"
19834386,1
19834387,"1, 1"
19834388,0
19834389,0
19834390,6
19834391,0
19834392,0
19834393,0
19834394,0
19834395,0
19834396,6
19834397,"1, 1"
19834398,0
19834399,6
19834400,0
19834401,1
19834402,0
19834403,"1, 1"
19834404,6
19834405,"1, 1, 1, 1, 1, 1"
19834406,1
19834407,0
19834408,1
19834409,6
19834410,0
19834411,0
19834412,0
19834413,6
19834414,"1, 1, 1, 1"
19834415,0
19834416,0
19834417,6
19834418,0
19834419,0
19834420,"1, 2, 1, 1, 1"
19834421,6
19834422,6
19834423,1
19834424,0
19834425,1
19834426,0
19834427,0
19834428,0
19834429,"1, 1"
19834430,0
19834431,6
19834432,0
19834433,1
19834434,"1, 1, 1, 1"
19834435,6
19834436,6
19834437,1
19834438,6
19834439,6
19834440,"1, 1"
19834441,0
19834442,1
19834443,0
19834444,0
19834445,0
19834446,0
19834447,6
19834448,0
19834449,0
19834450,6
19834451,0
19834452,"1, 1"
19834453,"1, 1, 1, 1, 1, 1"
19834454,6
19834455,2
19834456,0
19834457,0
19834458,6
19834459,6
19834460,"1, 1, 1"
19834461,1
19834462,0
19834463,1
19834464,0
19834465,0
19834466,0
19834467,0
19834468,0
19834469,6
19834470,0
19834471,6
19834472,1
19834473,6
19834474,0
19834475,"1, 1"
19834476,"1, 1, 1, 1, 1"
19834477,6
19834478,6
19834479,0
19834480,6
19834481,1
19834482,6
19834483,6
19834484,0
19834485,1
19834486,0
19834487,"1, 1, 1, 1"
19834488,6
19834489,"2, 1"
19834490,0
19834491,0
19834492,1
19834493,1
19834494,0
19834495,6
19834496,"1, 1"
19834497,0
19834498,6
19834499,"1, 1"
19834500,0
19834501,6
19834502,1
19834503,0
19834504,0
19834505,6
19834506,6
19834507,"1, 1, 1, 1"
19834508,0
19834509,1
19834510,6
19834511,1
19834512,0
19834513,6
19834514,0
19834515,0
19834516,"1, 1"
19834517,6
19834518,6
19834519,0
19834520,0
19834521,6
19834522,6
19834523,0
19834524,"1, 1, 1, 1, 1"
19834525,1
19834526,0
19834527,0
19834528,0
19834529,0
19834530,"1, 1, 1"
19834531,0
19834532,0
19834533,"2, 1"
19834534,6
19834535,6
19834536,6
19834537,0
19834538,0
19834539,0
19834540,6
19834541,6
19834542,6
19834543,0
19834544,0
19834545,"1, 1, 1, 1, 1, 1"
19834546,0
19834547,1
19834548,1
19834549,0
19834550,1
19834551,0
19834552,0
19834553,0
19834554,"1, 1"
19834555,0
19834556,0
19834557,6
19834558,6
19834559,"1, 1, 1"
19834560,"2, 1, 1"
19834561,6
19834562,1
19834563,0
19834564,0
19834565,0
19834566,0
19834567,"1, 1"
19834568,0
19834569,0
19834570,0
19834571,0
19834572,"1, 1, 1, 1, 1, 1"
19834573,0
19834574,6
19834575,1
19834576,6
19834577,6
19834578,0
19834579,0
19834580,"1, 1"
19834581,0
19834582,0
19834583,0
19834584,"1, 1"
19834585,0
19834586,0
19834587,"1, 1, 1"
19834588,6
19834589,1
19834590,0
19834591,0
19834592,1
19834593,0
19834594,6
19834595,"2, 1"
19834596,0
19834597,0
19834598,6
19834599,6
19834600,"1, 1, 1"
19834601,1
19834602,0
19834603,0
19834604,0
19834605,0
19834606,0
19834607,0
19834608,"1, 1, 1"
19834609,0
19834610,0
19834611,6
19834612,0
19834613,"1, 1, 1"
19834614,6
19834615,6
19834616,6
19834617,0
19834618,"1, 1, 1, 1, 1, 1"
19834619,0
19834620,0
19834621,0
19834622,0
19834623,"1, 1"
19834624,6
19834625,0
19834626,0
19834627,"1, 1"
19834628,6
19834629,"2, 1, 1"
19834630,1
19834631,0
19834632,0
19834633,6
19834634,0
19834635,0
19834636,0
19834637,"1, 1"
19834638,6
19834639,0
19834640,0
19834641,0
19834642,0
19834643,0
19834644,6
19834645,0
19834646,0
19834647,"1, 1"
19834648,0
19834649,0
19834650,0
19834651,1
19834652,6
19834653,"1, 1, 1, 1, 1, 1"
19834654,6
19834655,1
19834656,"1, 1"
19834657,0
19834658,0
19834659,0
19834660,0
19834661,2
19834662,0
19834663,0
19834664,6
19834665,1
19834666,6
19834667,0
19834668,"1, 1, 1, 1, 1"
19834669,0
19834670,"1, 1"
19834671,6
19834672,0
19834673,0
19834674,1
19834675,"1, 1"
19834676,6
19834677,1
19834678,0
19834679,0
19834680,6
19834681,"1, 1"
19834682,0
19834683,0
19834684,2
19834685,0
19834686,6
19834687,0
19834688,"1, 1, 1"
19834689,0
19834690,0
19834691,0
19834692,6
19834693,"1, 1"
19834694,6
19834695,0
19834696,0
19834697,0
19834698,6
19834699,0
19834700,1
19834701,"2, 1, 1, 1, 1"
19834702,6
19834703,0
19834704,0
19834705,"1, 1, 1"
19834706,6
19834707,0
19834708,1
19834709,0
19834710,"1, 1"
19834711,6
19834712,1
19834713,0
19834714,6
19834715,0
19834716,6
19834717,"1, 1, 1, 1"
19834718,0
19834719,"1, 1"
19834720,0
19834721,1
19834722,0
19834723,1
19834724,0
19834725,1
19834726,6
19834727,0
19834728,0
19834729,0
19834730,0
19834731,6
19834732,6
19834733,0
19834734,"1, 1, 1, 1"
19834735,6
19834736,"1, 1"
19834737,0
19834738,0
19834739,2
19834740,"1, 1"
19834741,0
19834742,1
19834743,0
19834744,6
19834745,1
19834746,"1, 1"
19834747,0
19834748,0
19834749,6
19834750,6
19834751,6
19834752,"1, 1, 1"
19834753,6
19834754,0
19834755,0
19834756,"1, 1"
19834757,0
19834758,1
19834759,"1, 1"
19834760,0
19834761,1
19834762,0
19834763,6
19834764,0
19834765,0
19834766,6
19834767,"1, 1"
19834768,0
19834769,0
19834770,0
19834771,6
19834772,1
19834773,"1, 1, 1"
19834774,0
19834775,0
19834776,0
19834777,"2, 1, 1"
19834778,6
19834779,0
19834780,1
19834781,0
19834782,0
19834783,0
19834784,6
19834785,6
19834786,0
19834787,0
19834788,0
19834789,0
19834790,0
19834791,0
19834792,6
19834793,0
19834794,1
19834795,6
19834796,1
19834797,0
19834798,6
19834799,"1, 1, 1, 1, 1, 1"
19834800,"1, 1, 1, 1, 1"
19834801,6
19834802,1
19834803,0
19834804,0
19834805,"1, 1"
19834806,0
19834807,0
19834808,6
19834809,"2, 1"
19834810,0
19834811,0
19834812,0
19834813,"1, 1"
19834814,0
19834815,6
19834816,6
19834817,"1, 1"
19834818,0
19834819,6
19834820,0
19834821,"1, 1, 1"
19834822,1
19834823,0
19834824,0
19834825,1
19834826,0
19834827,1
19834828,0
19834829,6
19834830,"1, 1"
19834831,1
19834832,6
19834833,0
19834834,0
19834835,0
19834836,1
19834837,0
19834838,0
19834839,6
19834840,6
19834841,0
19834842,0
19834843,0
19834844,"1, 1, 1, 1, 1, 1"
19834845,0
19834846,"2, 1, 1"
19834847,0
19834848,0
19834849,0
19834850,0
19834851,6
19834852,6
19834853,0
19834854,0
19834855,"1, 1, 1, 1, 1"
19834856,0
19834857,1
19834858,0
19834859,0
19834860,6
19834861,0
19834862,0
19834863,6
19834864,"1, 1, 1, 1, 1"
19834865,0
19834866,0
19834867,1
19834868,1
19834869,0
19834870,6
19834871,6
19834872,"1, 1, 1"
19834873,0
19834874,0
19834875,0
19834876,1
19834877,0
19834878,0
19834879,6
19834880,"1, 1, 1"
19834881,1
19834882,"1, 1"
19834883,6
19834884,0
19834885,"2, 1"
19834886,1
19834887,0
19834888,6
19834889,6
19834890,0
19834891,6
19834892,0
19834893,"1, 1, 1"
19834894,0
19834895,0
19834896,0
19834897,6
19834898,0
19834899,0
19834900,"1, 1, 1"
19834901,0
19834902,0
19834903,0
19834904,"1, 1, 1"
19834905,6
19834906,0
19834907,0
19834908,6
19834909,0
19834910,"1, 1, 1"
19834911,0
19834912,0
19834913,6
19834914,0
19834915,6
19834916,0
19834917,"1, 1, 1, 1"
19834918,0
19834919,0
19834920,1
19834921,0
19834922,0
19834923,6
19834924,"1, 1, 1"
19834925,0
19834926,0
19834927,"2, 1"
19834928,6
19834929,6
19834930,0
19834931,6
19834932,0
19834933,0
19834934,1
19834935,0
19834936,0
19834937,0
19834938,0
19834939,0
19834940,6
19834941,0
19834942,"1, 1, 1, 1, 1, 1"
19834943,"1, 1, 1"
19834944,6
19834945,0
19834946,"1, 1"
19834947,0
19834948,0
19834949,0
19834950,0
19834951,0
19834952,0
19834953,6
19834954,6
19834955,"1, 1, 1, 1"
19834956,0
19834957,0
19834958,0
19834959,6
19834960,0
19834961,0
19834962,1
19834963,6
19834964,0
19834965,6
19834966,"1, 1, 1, 1, 1"
19834967,0
19834968,0
19834969,0
19834970,0
19834971,"2, 1, 1, 1"
19834972,6
19834973,6
19834974,0
19834975,"1, 1"
19834976,0
19834977,6
19834978,6
19834979,"1, 1"
19834980,0
19834981,6
19834982,"1, 1, 1"
19834983,6
19834984,0
19834985,0
19834986,0
19834987,0
19834988,0
19834989,0
19834990,0
19834991,6
19834992,1
19834993,6
19834994,0
19834995,6
19834996,6
19834997,6
19834998,"1, 1, 1, 1, 1, 1"
19834999,"1, 1"
19835000,0
19835001,0
19835002,6
19835003,6
19835004,0
19835005,"1, 1, 1, 1"
19835006,0
19835007,6
19835008,1
19835009,6
19835010,0
19835011,1
19835012,"2, 1, 1"
19835013,0
19835014,0
19835015,0
19835016,6
19835017,1
19835018,6
19835019,6
19835020,6
19835021,6
19835022,0
19835023,"1, 1, 1"
19835024,0
19835025,6
19835026,0
19835027,0
19835028,0
19835029,0
19835030,0
19835031,6
19835032,0
19835033,6
19835034,0
19835035,0
19835036,6
19835037,0
19835038,"2, 1, 1, 1, 1"
19835039,6
19835040,"1, 1, 1, 1, 1, 1"
19835041,"1, 1, 1, 1, 1, 1"
19835042,0
19835043,0
19835044,0
19835045,1
19835046,0
19835047,6
19835048,0
19835049,"1, 1"
19835050,0
19835051,6
19835052,0
19835053,0
19835054,0
19835055,6
19835056,0
19835057,0
19835058,0
19835059,0
19835060,6
19835061,0
19835062,"1, 1, 1, 1, 1, 1"
19835063,0
19835064,0
19835065,0
19835066,0
19835067,0
19835068,0
19835069,"1, 1, 1, 1, 1, 1"
19835070,0
19835071,6
19835072,0
19835073,0
19835074,0
19835075,0
19835076,"1, 1, 1, 1"
19835077,6
19835078,0
19835079,0
19835080,6
19835081,0
19835082,"2, 1, 1, 1"
19835083,0
19835084,0
19835085,"1, 1, 1"
19835086,0
19835087,0
19835088,0
19835089,6
19835090,6
19835091,6
19835092,0
19835093,0
19835094,"1, 1"
19835095,0
19835096,"1, 1, 1, 1"
19835097,0
19835098,6
19835099,0
19835100,0
19835101,1
19835102,0
19835103,0
19835104,"2, 1"
19835105,0
19835106,0
19835107,0
19835108,6
19835109,"1, 1"
19835110,0
19835111,0
19835112,6
19835113,0
19835114,0
19835115,"1, 1, 1, 1, 1, 1"
19835116,6
19835117,0
19835118,0
19835119,0
19835120,0
19835121,0
19835122,0
19835123,0
19835124,6
19835125,0
19835126,6
19835127,6
19835128,0
19835129,0
19835130,0
19835131,"1, 1, 1, 1, 1, 1"
19835132,6
19835133,0
19835134,0
19835135,1
19835136,0
19835137,0
19835138,0
19835139,0
19835140,0
19835141,0
19835142,6
19835143,"2, 1, 1, 1, 1"
19835144,0
19835145,6
19835146,0
19835147,0
19835148,"1, 1, 1, 1, 1, 1"
19835149,0
19835150,0
19835151,6
19835152,0
19835153,0
19835154,"1, 1, 1, 1, 1, 1"
19835155,0
19835156,6
19835157,6
19835158,"1, 1"
19835159,1
19835160,0
19835161,"1, 1"
19835162,0
19835163,6
19835164,0
19835165,6
19835166,"1, 1"
19835167,0
19835168,1
19835169,0
19835170,0
19835171,0
19835172,0
19835173,6
19835174,0
19835175,"1, 1, 1, 1"
19835176,0
19835177,1
19835178,6
19835179,0
19835180,"1, 1"
19835181,0
19835182,6
19835183,1
19835184,0
19835185,0
19835186,6
19835187,2
19835188,0
19835189,0
19835190,6
19835191,"1, 1, 1, 1, 1"
19835192,0
19835193,1
19835194,0
19835195,"1, 1, 1"
19835196,0
19835197,0
19835198,0
19835199,1
19835200,0
19835201,0
19835202,6
19835203,0
19835204,6
19835205,"1, 1, 1, 1"
19835206,0
19835207,0
19835208,0
19835209,"1, 1"
19835210,0
19835211,1
19835212,0
19835213,0
19835214,"1, 1"
19835215,0
19835216,6
19835217,0
19835218,0
19835219,0
19835220,6
19835221,6
19835222,0
19835223,2
19835224,0
19835225,0
19835226,0
19835227,"1, 1, 1, 1, 1, 1"
19835228,0
19835229,0
19835230,6
19835231,0
19835232,0
19835233,0
19835234,0
19835235,1
19835236,0
19835237,"1, 1, 1, 1, 1, 1"
19835238,0
19835239,0
19835240,6
19835241,6
19835242,0
19835243,0
19835244,6
19835245,0
19835246,0
19835247,"1, 1, 1, 1, 1"
19835248,1
19835249,0
19835250,"2, 1"
19835251,0
19835252,6
19835253,0
19835254,0
19835255,0
19835256,"1, 1, 1, 1, 1"
19835257,0
19835258,0
19835259,0
19835260,6
19835261,"1, 1"
19835262,0
19835263,0
19835264,0
19835265,6
19835266,"1, 1"
19835267,1
19835268,0
19835269,6
19835270,0
19835271,"1, 1"
19835272,0
19835273,0
19835274,0
19835275,6
19835276,0
19835277,"1, 1"
19835278,6
19835279,"1, 1"
19835280,0
19835281,"1, 1"
19835282,0
19835283,0
19835284,"1, 1"
19835285,0
19835286,0
19835287,1
19835288,0
19835289,0
19835290,0
19835291,6
19835292,"1, 1"
19835293,6
19835294,1
19835295,0
19835296,0
19835297,6
19835298,0
19835299,"2, 1, 1, 1, 1"
19835300,6
19835301,0
19835302,"1, 1"
19835303,6
19835304,0
19835305,1
19835306,1
19835307,0
19835308,0
19835309,"1, 1"
19835310,"1, 1"
19835311,0
19835312,0
19835313,0
19835314,"1, 1"
19835315,6
19835316,6
19835317,0
19835318,0
19835319,0
19835320,0
19835321,0
19835322,1
19835323,"1, 1, 1, 1"
19835324,0
19835325,0
19835326,1
19835327,6
19835328,6
19835329,0
19835330,"1, 1, 1, 1"
19835331,6
19835332,0
19835333,"1, 1"
19835334,2
19835335,0
19835336,1
19835337,0
19835338,6
